, Інший додатковий капітал, Емісійні різниці, Резерви переоцінки, Статутний капітал, Усього власного капіталу,MONTH,NKB,NKB_Банки з державною часткою,NRB_Банки з державною часткою,QUARTER,YEAR,Інший додатковий капітал,Банк,Банк   ,Емісійні різниці,Емісійні різниці ,МФО,Назва банку,Незареєстрований статутний капітал,Незареєстровані внески до статутного капіталу,Нерозподілений прибуток (непокритий збиток),Резерви переоцінки,Резервні та інші фонди банку,Статутний капітал,Статутний капітал* ,Статутний капітал ,Статутний капітал *,Усього власного капіталу,Усього власного капіталу ,Усього зобов'язань та власного капіталу,№ з/гр,№ з/п,№ п/п,№п/п
982,,,,,,07,,,,3,2014,,,,,54132.069,,БАНК НАЦІОНАЛЬНИЙ КРЕДИТ,,36350,-111574.64558,0,39313.65031,,,171960.75,,,190181.82373,2514669.3995,11,66,,
983,,,,,,07,,,,3,2014,,,,,0,,БАНК КАМБІО,,0,1102.22399000003,32460.35775,695.97429,,,174428.3216,,,208686.87763,2423300.49291,12,67,,
984,,,,,,07,,,,3,2014,,,,,13.40704,,"""АРКАДА""",,0,45521.65354,0,46367.45898,,,220445.042,,,312347.56156,2360707.20988,13,68,,
985,,,,,,07,,,,3,2014,,,,,0,,КРЕДИТ ЄВРОПА БАНК ,,0,165718.80166,684.37473,5230.5665,,,252500,,,424133.74289,2321986.88077,14,69,,
986,,,,,,07,,,,3,2014,,,,,42863.64134,,ВІЕС БАНК,,0,-21957.61872,81019.99925,28757.45528,,,420000,,,550683.47715,2308503.86874,15,70,,
987,,,,,,07,,,,3,2014,,,,,80211.7403,,МАРФІН БАНК ,,0,-105884.26779,37485.55805,82381.68166,,,435000.05,,,529194.76222,2295842.05771,16,71,,
988,,,,,,07,,,,3,2014,,,,,846.7425,,"""КИЇВ""",,0,-3464025.31512,311421.36708,374544.38645,,,3567544,,,790331.18091,2124077.10652,17,72,,
989,,,,,,07,,,,3,2014,,,,,0,,ЕКСПРЕС-БАНК,,0,76884.73435,47877.68695,83344.67592,,,248767.757,,,456874.85422,2122598.6753,18,73,,
990,,,,,,07,,,,3,2014,,,,,393.43215,,БАНК ДЕМАРК,,0,-2875.28967,5827.50105,33976.28349,,,206000,,,243321.92702,2117418.96289,19,74,,
991,,,,,,07,,,,3,2014,,,,,0,,БАНК ПЕРШИЙ,,0,-3512.47498,14660.17366,16914.27191,,,265000,,,293061.97059,2063789.26624,20,75,,
992,,,,,,07,,,,3,2014,,,,,32.5,,ЕНЕРГОБАНК,,0,-110365.84519,25532.01644,30884.33737,,,359036.578,,,305119.58662,2039319.30264,21,76,,
993,,,,,,07,,,,3,2014,,,,,40.51219,,АКЦЕНТ-БАНК,,0,35601.81996,1988.28925,36168.36406,,,125560,,,199358.98546,2035618.028,22,77,,
994,,,,,,07,,,,3,2014,,,,,0,,МІЖНАРОДНИЙ ІНВЕСТИЦІЙНИЙ БАНК,,0,7698.41321,0,1748.90189,,,121423.5,,,130870.8151,2034416.80421,23,78,,
995,,,,,,07,,,,3,2014,,,,,0,,ФІНРОСТБАНК,,0,-2753.92144000001,0,14232.17265,,,127000,,,138478.25121,1888416.20251,24,79,,
996,,,,,,07,,,,3,2014,,,,,1056.3,,МІСТО БАНК,,0,-57799.51496,63617.72799,40910.01503,,,299980,,,347764.52806,1748334.53592,25,80,,
997,,,,,,07,,,,3,2014,,,,,4160.86042,,ЮНЕКС БАНК,,0,14229.34642,32900.9809,1376.58243,,,292000,,,344667.77017,1746720.77585,26,81,,
998,,,,,,07,,,,3,2014,,,,,0,,ЄВРОБАНК,,0,1575.53822999999,693.48722,92.93389,,,126670,,,129031.95934,1667480.21919,27,82,,
999,,,,,,07,,,,3,2014,,,,,1048.95,,"""КАПІТАЛ""",,0,-8432.68516999998,363.33909,6776.74261,,,194078.895,,,193835.24153,1595821.83577,28,83,,
1000,,,,,,07,,,,3,2014,,,,,0,,"""ГЛОБУС""",,0,34470.23875,0,35993.5276,,,160000,,,230463.76635,1512180.62427,29,84,,
1001,,,,,,07,,,,3,2014,,,,,5.4308,,"""ТК КРЕДИТ""",,0,-325.110079999999,56.006,18749.57391,,,151828.75,,,170314.65063,1512150.71236,30,85,,
1002,,,,,,07,,,,3,2014,,,,,0,,"""ПОРТО-ФРАНКО""",,0,25006.23107,86.33509,8157.98345,,,120053.56,,,153304.10961,1427363.24458,31,86,,
1003,,,,,,07,,,,3,2014,,,,,0,,БАНК РЕНЕСАНС КАПІТАЛ,,0,6982.13618000003,0,73565.51413,,,201400,,,281947.65031,1409216.17878,32,87,,
1004,,,,,,07,,,,3,2014,,,,,60.31201,,ПОЛТАВА - БАНК,,0,40364.20065,80020.54222,83096.62477,,,70500,,,274041.67965,1382029.0654,33,88,,
1005,,,,,,07,,,,3,2014,,,,,0,,БАНК МИХАЙЛІВСЬКИЙ,,0,-1024.86092,0,0,,,500000,,,498975.13908,1351583.44986,34,89,,
1006,,,,,,07,,,,3,2014,,,,,1525.36079,,АВТОКРАЗБАНК,,0,-20616.15808,12259.61306,135.01752,,,265000,,,258303.83329,1338135.00291,35,90,,
1007,,,,,,07,,,,3,2014,,,,,200462.08716,,КРЕДИТПРОМБАНК,,0,-2701176.24898,-9624.96802,0,,,2635938.34,,,125599.21016,1292095.58092,36,91,,
1008,,,,,,07,,,,3,2014,,,,,0,,УКРГАЗПРОМБАНК,,0,3011.30853,9057.2226,19256.30856,,,124200,,,155524.83969,1259491.66852,37,92,,
1009,,,,,,07,,,,3,2014,,,,,0,,РАДИКАЛ БАНК,,0,40346.8869,217.66899,1181.40271,,,120000,,,161745.9586,1257382.98718,38,93,,
1010,,,,,,07,,,,3,2014,,,,,0,,УНIКОМБАНК,,0,108267.53856,0,3982.42607,,,460564.375,,,572814.33963,1194955.81685,39,94,,
1011,,,,,,07,,,,3,2014,,,,,0,,КОМІНВЕСТБАНК,,0,1245.29011,3462.61081,10197.09418,,,125000,,,139904.9951,1124248.38512,40,95,,
1012,,,,,,07,,,,3,2014,,,,,17924.436,,ПЕРШИЙ ІНВЕСТИЦІЙНИЙ БАНК,,0,-8288.43831,537.55508,4691.90215,,,230000,,,244865.45492,1096511.49869,41,96,,
1013,,,,,,07,,,,3,2014,,,,,230.31264,,"""ЛЬВІВ""",,0,-150570.7095,38136.6035,9936.31654,,,245405.338,,,143137.86118,1093816.73409,42,97,,
1014,,,,,,07,,,,3,2014,,,,,14.15,,IНТЕГРАЛ - БАНК,,0,31457.95578,0,31041.328,,,160000,,,222513.43378,1092075.85343,43,98,,
1015,,,,,,07,,,,3,2014,,,,,124.44962,,БАНК ПЕТРОКОММЕРЦ-УКРАЇНА,,0,-223191.00921,3167.17256,42957.96632,,,319474.505,,,142533.08429,1046147.48976,44,99,,
1016,,,,,,07,,,,3,2014,,,,,0,,"""АКСІОМА""",,0,1481.90222,0,9932.50121,,,316000,,,327414.40343,1035634.50345,45,100,,
1017,,,,,,07,,,,3,2014,,,,,0,,БАНК ГРАНТ,,7085.54,2257.06198,33314.59418,19839.43803,,,130000,,,192496.63419,937309.04383,46,101,,
1018,,,,,,07,,,,3,2014,,,,,0,,БАНК ЗОЛОТІ ВОРОТА,,0,-24291.22547,14086.98981,4531.12787,,,131768,,,126094.89221,917944.344,47,102,,
1019,,,,,,07,,,,3,2014,,,,,0,,"""ПРЕМIУМ""",,0,-2687.23995,0,8023.97164,,,260000,,,265336.73169,917628.02042,48,103,,
1020,,,,,,07,,,,3,2014,,,,,0,,СЕБ КОРПОРАТИВНИЙ БАНК,,0,41177.34787,0,1301.7844,,,250000,,,292479.13227,908170.07641,49,104,,
1021,,,,,,07,,,,3,2014,,,,,7000,,ЮНІОН СТАНДАРД БАНК,,0,191391.32321,11.52965,27209.18793,,,247526.31,,,473138.35079,907845.9203,50,105,,
1022,,,,,,07,,,,3,2014,,,,,0,,"""РОЗРАХУНКОВИЙ ЦЕНТР""",,0,4709.24146,17716.62826,1271.46429,,,153100,,,176797.33401,891270.42522,51,106,,
1023,,,,,,07,,,,3,2014,,,,,0,,ЄВРОПРОМБАНК,,0,1208.84687000001,0,9300.20223,,,120000,,,130509.0491,874404.60388,52,107,,
1024,,,,,,07,,,,3,2014,,,,,0.0005,,ПРОМЕКОНОМБАНК,,0,-172423.06503,996.79463,115.04361,,,122395,,,-48916.22629,854824.34786,53,108,,
1025,,,,,,07,,,,3,2014,,,,,0,,БАНК КОНТРАКТ,,0,-20627.28632,22808.14711,11201.007,,,86000,,,99381.86779,815595.13052,54,109,,
1026,,,,,,07,,,,3,2014,,,,,0,,БАНК ЮНІСОН,,0,35213.95911,846.93638,271.89882,,,335145.5,,,371478.29431,778320.65412,55,110,,
1027,,,,,,07,,,,3,2014,,,,,0,,БАНК АЛЬЯНС,,197221.1,1967.4105,800.18048,22673.60381,,,64778.9,,,287441.19479,760113.92799,56,111,,
1028,,,,,,07,,,,3,2014,,,,,0,,АПЕКС-БАНК,,15000,19137.12378,0,2052.74791,,,190000,,,226189.87169,753994.6054,57,112,,
1029,,,,,,07,,,,3,2014,,,,,0,,"""СТАНДАРТ""",,0,3706.26796000001,38.08484,180.35886,,,125000,,,128924.71166,740045.9528,58,113,,
1030,,,,,,07,,,,3,2014,,,,,1611.7943,,МЕТАБАНК,,0,5657.5793,6392.56555,7464.93265,,,107348.65206,,,128475.52386,698964.66253,59,114,,
1031,,,,,,07,,,,3,2014,,,,,0,,БАНК ТРАСТ,,0,203.71273,12449.95698,950.79887,,,69000,,,82604.46858,698295.11134,60,115,,
1032,,,,,,07,,,,3,2014,,,,,0,,"""НОВИЙ""",,0,-73526.2299,2318.0225,0,,,150000,,,78791.7926,696953.53115,61,116,,
1033,,,,,,07,,,,3,2014,,,,,0.5,,АГРОКОМБАНК,,0,193.45433,18089.508,11535.40578,,,102453.5,,,132272.36811,666127.37161,62,117,,
1034,,,,,,07,,,,3,2014,,,,,0,,ОМЕГА БАНК,,0,-5669776.59773,63.88084,0,,,5750927.662,,,81214.94511,664627.91052,63,118,,
1035,,,,,,07,,,,3,2014,,,,,0,,ЛЕГБАНК,,0,-780.4951,3743.19388,26348.23927,,,111500,,,140810.93805,662331.22132,64,119,,
1036,,,,,,07,,,,3,2014,,,,,0,,БАНК СОФІЙСЬКИЙ,,0,211.11229,0,494.04681,,,120000,,,120705.1591,627046.25208,65,120,,
1037,,,,,,07,,,,3,2014,,,,,0,,БАНК УКРАЇНСЬКИЙ КАПІТАЛ,,0,25540.80251,152.71,7940,,,85320,,,118953.51251,612650.0008,66,121,,
1038,,,,,,07,,,,3,2014,,,,,0,,IНВЕСТБАНК,,0,12858.6713,7776.88453,13925.44571,,,74129.6,,,108690.60154,607276.77423,67,122,,
1039,,,,,,07,,,,3,2014,,,,,0,,"""ФІНАНСОВИЙ ПАРТНЕР""",,0,214.81818,-11038.64294,480.3615,,,125000,,,114656.53674,602075.22287,68,123,,
1040,,,,,,07,,,,3,2014,,,,,0,,АКОРДБАНК,,0,3595.38051,-93.27546,1445.51432,,,96400,,,101347.61937,597817.94066,69,124,,
1041,,,,,,07,,,,3,2014,,,,,0,,БАНК СІЧ,,0,6744.42298,608.65136,128.26873,,,120000,,,127481.34307,590163.27879,70,125,,
1042,,,,,,07,,,,3,2014,,,,,0,,ЗАХІДІНКОМБАНК,,0,-270689.88891,17684.69967,138111.00644,,,174318.977,,,59424.7942,588054.64307,71,126,,
1043,,,,,,07,,,,3,2014,,,,,5535.06579,,ПРОФІН БАНК,,0,-19767.73421,6897.90586,13361.35833,,,121442.09,,,127468.68577,557687.48972,72,127,,
1044,,,,,,07,,,,3,2014,,,,,0.37087,,"""УКООПСПІЛКА""",,0,23.1390400000018,18210.71002,47313.3355,,,321723.66162,,,387271.21705,540029.09221,73,128,,
1045,,,,,,07,,,,3,2014,,,,,0,,ПОЛІКОМБАНК,,0,2983.45893,40984.46196,18957.52806,,,49500.12,,,112425.56895,531134.72865,74,129,,
1046,,,,,,07,,,,3,2014,,,,,0,,ВЕРНУМ БАНК,,38500,1059.21296,129.13331,7151.54451,,,131000,,,177839.89078,526986.45308,75,130,,
1047,,,,,,07,,,,3,2014,,,,,2902.36496,,КРЕДИТВЕСТ БАНК,,0,9960.45544,0,32644.74793,,,88045.2,,,133552.76833,512995.62778,76,131,,
1048,,,,,,07,,,,3,2014,,,,,91.2874,,"""СТОЛИЧНИЙ""",,3000,294.097840000002,4.71632,4061.76275,,,121335,,,128786.86431,510369.14759,77,132,,
1049,,,,,,07,,,,3,2014,,,,,0,,БАНК БОГУСЛАВ,,0,8125.00172,5.21328,5951.66296,,,180000,,,194081.87796,506451.0918,78,133,,
1050,,,,,,07,,,,3,2014,,,,,0,,ОКСІ БАНК,,0,5962.26109,0,5374.73118,,,120000,,,131336.99227,491825.51631,79,134,,
1051,,,,,,07,,,,3,2014,,,,,3920,,ПРАЙМ-БАНК,,0,2280.32987,10837.196,19959.62173,,,61100,,,98097.1476,482390.74985,80,135,,
1052,,,,,,07,,,,3,2014,,,,,0,,АРТЕМ-БАНК,,0,2166.15056,78.4,9292.57762,,,86000,,,97537.12818,474514.77728,81,136,,
1053,,,,,,07,,,,3,2014,,,,,27.22845,,АСВІО БАНК,,0,3822.60649,0,20251.37372,,,104000,,,128101.20866,471649.9586,82,137,,
1054,,,,,,07,,,,3,2014,,,,,0,,ІНТЕРКРЕДИТБАНК,,0,239.3904,0,170.95416,,,130000,,,130410.34456,469407.97219,83,138,,
1055,,,,,,07,,,,3,2014,,,,,0,,РАДАБАНК,,0,2775.02542,982.22634,17719.62855,,,120000,,,141476.88031,458497.59036,84,139,,
1056,,,,,,07,,,,3,2014,,,,,0,,МОТОР-БАНК,,0,4159.00378,-301.45,2641.43889,,,120000,,,126498.99267,454446.43912,85,140,,
1057,,,,,,07,,,,3,2014,,,,,0,,"""ТРАСТ-КАПІТАЛ""",,0,9310.07141,6217.67974,23117,,,53250,,,91894.75115,452766.77287,86,141,,
1058,,,,,,07,,,,3,2014,,,,,0,,КЛАСИКБАНК,,0,276.51069,0,5148.2843,,,220000,,,225424.79499,448495.58572,87,142,,
1059,,,,,,07,,,,3,2014,,,,,0,,УКРБУДІНВЕСТБАНК,,0,4278.33568,273.2706,1751.22505,,,120004.636,,,126307.46733,437551.27868,88,143,,
1060,,,,,,07,,,,3,2014,,,,,0,,ДОЙЧЕ БАНК ДБУ,,0,-4154.62292,0,5925.85237,,,228666.102,,,230437.33145,432709.57421,89,144,,
1061,,,,,,07,,,,3,2014,,,,,0,,УКРКОМУНБАНК,,0,18.78205,36765.89115,7943.32979,,,105800,,,150528.00299,432546.07849,90,145,,
1062,,,,,,07,,,,3,2014,,,,,0,,МЕЛІОР БАНК,,0,637.543080000003,0,1791.11377,,,190000,,,192428.65685,422864.97867,91,146,,
1063,,,,,,07,,,,3,2014,,,,,11.70712,,РЕГІОН-БАНК,,0,6772.97422999999,7182.15689,17200.41226,,,56481.279,,,87648.5295,415812.09225,92,147,,
1064,,,,,,07,,,,3,2014,,,,,0,,СТАРОКИЇВСЬКИЙ БАНК,,0,-152876.78031,37285.91215,12510.45632,,,52905.90147,,,-50174.51037,413806.10307,93,148,,
1065,,,,,,07,,,,3,2014,,,,,0,,КСГ БАНК ,,0,21728.3601,14308.83009,7945.90203,,,153000,,,196983.09222,357466.02508,94,149,,
1066,,,,,,07,,,,3,2014,,,,,0,,БАНК РИНКОВІ ТЕХНОЛОГІЇ,,0,16085.45084,0,3466.25413,,,300000,,,319551.70497,335832.94123,95,150,,
1067,,,,,,07,,,,3,2014,,,,,6.88495,,ГРІН БАНК,,0,112546.39534,0,12090.20956,,,76650,,,201293.48985,329820.47012,96,151,,
1068,,,,,,07,,,,3,2014,,,,,0,,БАНК АВАНГАРД,,0,834.38074,2510.28939,9.38623,,,122000,,,125354.05636,313704.39402,97,152,,
1069,,,,,,07,,,,3,2014,,,,,0,,"""ЗЕМЕЛЬНИЙ КАПІТАЛ""",,0,-870.953439999997,7463.68092,5273.88963,,,106220.5,,,118087.11711,295577.5084,98,153,,
1070,,,,,,07,,,,3,2014,,,,,5764.93,,ФІНАНС БАНК,,0,139.98674,10619.80543,19983.3764,,,176000,,,212508.09857,283904.31554,99,154,,
1071,,,,,,07,,,,3,2014,,,,,0,,КРЕДИТ ОПТИМА БАНК,,0,387.55689,0,5672.9823,,,63000,,,69060.53919,240094.9234,100,155,,
1072,,,,,,07,,,,3,2014,,,,,0,,БАНК НАРОДНИЙ КАПІТАЛ,,0,6697.95651,0,4040.49092,,,80055.59,,,90794.03743,238412.24306,101,156,,
1073,,,,,,07,,,,3,2014,,,,,609,,ПРОМИСЛОВО-ФІНАНСОВИЙ БАНК,,0,6642.61273,0,14039.72345,,,113208,,,134499.33618,234676.08651,102,157,,
1074,,,,,,07,,,,3,2014,,,,,0,,"""КОНКОРД""",,0,138.882429999998,0,7778.8428,,,130000,,,137917.72523,225546.48659,103,158,,
1075,,,,,,07,,,,3,2014,,,,,0,,ФІНЕКСБАНК,,0,-2175.27827,0,0,,,122474,,,120298.72173,215467.08714,104,159,,
1076,,,,,,07,,,,3,2014,,,,,0,,"""ЦЕНТР""",,0,5671.72776,0,5887.02727,,,120000,,,131558.75503,196269.75852,105,160,,
1077,,,,,,07,,,,3,2014,,,,,0,,БАНК ФАМІЛЬНИЙ,,0,8.9673700000003,14299.49397,3574.87762,,,66600.05496,,,84483.39392,196245.05605,106,161,,
1078,,,,,,07,,,,3,2014,,,,,0,,ІНВЕСТИЦІЙНО-ТРАСТОВИЙ БАНК,,0,-3471.78489,9210.33,0,,,129000,,,134738.54511,195765.40415,107,162,,
1079,,,,,,07,,,,3,2014,,,,,5247,,БАНК ВЕЛЕС,,0,1961.37653,3229.36289,8688.29394,,,105000,,,124126.03336,184822.23944,108,163,,
1080,,,,,,07,,,,3,2014,,,,,0,,АСТРА БАНК,,0,6995.64503,0,7032.26101,,,150104.85,,,164132.75604,181079.42406,109,164,,
1081,,,,,,07,,,,3,2014,,,,,0,,КОМЕРЦІЙНИЙ ІНДУСТРІАЛЬНИЙ БАНК,,0,3106.40032,5834.47548,3468.24705,,,112417.11924,,,124826.24209,170354.48129,110,165,,
1082,,,,,,07,,,,3,2014,,,,,0,,СХІДНО-ПРОМИСЛ. КОМЕРЦ. БАНК,,0,7933.28352,0,5070.72158,,,95544,,,108548.0051,160041.79693,111,166,,
1083,,,,,,07,,,,3,2014,,,,,0,,АЛЬПАРІ БАНК,,0,3200.84684,6522.68855,39.76637,,,122000,,,131763.30176,149945.08001,112,167,,
1084,,,,,,07,,,,3,2014,,,,,0,,ВЕКТОР БАНК,,0,98.2028800000001,0,0,,,121000,,,121098.20288,149110.41459,113,168,,
1085,,,,,,07,,,,3,2014,,,,,0,,БАНК ПОРТАЛ,,0,-1089.47982,0,0,,,125000,,,123910.52018,131066.64048,114,169,,
1086,,,,,,07,,,,3,2014,,,,,0,,ДЕРЖЗЕМБАНК,,0,-2265.98048,0,0,,,120000,,,117734.01952,127824.49295,115,170,,
1087,,,,,,07,,,,3,2014,,,,,0,,"""ГЕФЕСТ""",,0,1027.05013,0,64.39977,,,121000,,,122091.4499,122091.4499,116,171,,
1088,,,,,,07,,,,3,2014,,,,,0,,УКРАЇНСЬКИЙ БАНК РЕКОНСТР.ТА РОЗВ.,,0,-44736.56964,0,3987.4967,,,117999.5,,,77250.42706,113026.70295,117,172,,
1089,,,,,,07,,,,3,2014,,,,,0,,IНТЕРБАНК,,0,-538152.55917,309.00471,33145.34424,,,36050,,,-468648.21022,72946.7903100002,118,173,,
1090,,,,,,04,,,,3,2014,,,,,19708.978,,ПРИВАТБАНК,,0,2221386.19677,871318.46425,1326566.56699,,16352079.225,,,,20791059.43101,196128529.25787,1,1,,
1091,,,,,,04,,,,3,2014,,,,,0,,ОЩАДБАНК,,1399944,1556645.079,1506518.19374,157187.31652,,15829632,,,,20449926.58926,110756551.06847,2,2,,
1092,,,,,,04,,,,3,2014,,,,,0,,УКРЕКСІМБАНК,,0,482167.17952,1011632.52638,151203.35411,,16514051.42571,,,,18159054.48572,105739341.6468,3,3,,
1093,,,,,,04,,,,3,2014,,,,,0,,ДЕЛЬТА БАНК,,988485,375266.82147,107123.86231,665497.18903,,2327000,,,,4463372.87281,62117936.70533,4,4,,
1094,,,,,,04,,,,3,2014,,,,,5300,,ПРОМІНВЕСТБАНК,,0,-4030386.28687,2108426.21509,0,,8217092.41,,,,6300432.33822,48944901.24834,5,5,,
1095,,,,,,04,,,,3,2014,,,,,1647556.61621,,УКРСОЦБАНК,,0,149242.94785,1958298.31908,2332221.11485,,2456936.8907,,,,8544255.88869,46123706.12687,6,6,,
1096,,,,,,04,,,,3,2014,,,,,3033306.41984,,РАЙФФАЙЗЕН БАНК АВАЛЬ,,0,-1025240.59965,1497819.3602,280317.65755,,3002774.908,,,,6788977.74594,44986700.1405,7,7,,
1097,,,,,,04,,,,3,2014,,,,,270558,,СБЕРБАНК РОСІЇ,,0,-802230.88553,201935.40328,768861.96664,,3392460.5,,,,3831584.98439,42531931.76222,8,8,,
1098,,,,,,04,,,,3,2014,,,,,101659.63403,,ПЕРШИЙ УКР.МІЖНАРОДНИЙ БАНК,,0,30252.0695899995,666326.14548,663481.09504,,3294492.4,,,,4756211.34414,36676568.57578,9,9,,
1099,,,,,,04,,,,3,2014,,,,,6.46353,,АЛЬФА-БАНК,,0,-901225.08755,189119.5708,280934.46662,,4639120.959,,,,4207956.3724,35773030.42929,10,10,,
1100,,,,,,04,,,,3,2014,,,,,638909.57829,,"""НАДРА""",,0,-685722.25156,189357.60748,201.00898,,3890362.66,,,,4033108.60319,35577907.0233,11,11,,
1101,,,,,,04,,,,3,2014,,,,,0,,ВТБ БАНК,,0,-1102063.16578,151359.24518,15791.05491,,5415784.405,,,,4480871.53931,29460419.83854,12,12,,
1102,,,,,,04,,,,3,2014,,,,,0,,БАНК ФІНАНСИ ТА КРЕДИТ,,500000,-298652.55094,37527.30605,0,,2300000,,,,2538874.75511,28372865.69186,13,13,,
1103,,,,,,04,,,,3,2014,,,,,811259.8416,,УКРСИББАНК,,0,-248107.45941,1138.99697,33009.48551,,1774333.04,,,,2371633.90467,23372536.81547,14,14,,
1104,,,,,,04,,,,3,2014,,,,,135941.77628,,УКРГАЗБАНК ,,0,-5542261.7113,234711.56245,125616.25945,,9619480.708,,,,4573488.59488,21729665.74828,15,15,,
1105,,,,,,04,,,,3,2014,,,,,430119.42807,,ВIEЙБI БАНК,,867781.2646,-1657204.82402,85358.20276,16128.74352,,3048619.14205,,,,2790801.95698,21877431.09516,1,16,,
1106,,,,,,04,,,,3,2014,,,,,2754.16982,,ОТП БАНК,,0,-561154.10372,1632.28232,395063.37084,,2868190.52175,,,,2706486.24101,21174438.99153,2,17,,
1107,,,,,,04,,,,3,2014,,,,,0,,КРЕДІ АГРІКОЛЬ БАНК,,0,455026.35462,0,261340.97402,,1222928.76,,,,1939296.08864,17107520.41538,3,18,,
1108,,,,,,04,,,,3,2014,,,,,0,,БРОКБІЗНЕСБАНК,,0,-2558754.10835,302610.00633,58711.6851,,2524140,,,,326707.58308,14957098.35412,4,19,,
1109,,,,,,04,,,,3,2014,,,,,0,,"""ФІНАНСОВА ІНІЦІАТИВА""",,0,1322.59484,0,58960.54449,,2000000,,,,2060283.13933,14004387.67526,5,20,,
1110,,,,,,04,,,,3,2014,,,,,335564.02,,"""ПІВДЕННИЙ""",,0,151254.32047,133996.68665,130516.09489,,956894,,,,1708225.12201,13054734.95575,6,21,,
1111,,,,,,04,,,,3,2014,,,,,1390001.86726,,ФІДОБАНК,,0,-1513153.6606,350993.22711,8388.3756,,2316188.819,,,,2552418.62837,12075742.10842,7,22,,
1112,,,,,,04,,,,3,2014,,,,,0,,IМЕКСБАНК,,150000,25945.39365,3794.88199,88347.49056,,1290000,,,,1558087.7662,11857714.45248,8,23,,
1113,,,,,,04,,,,3,2014,,,,,0,,IHГ БАНК УКРАЇНА,,0,648987.32126,0,394955.38152,,731298.045,,,,1775240.74778,11343601.21798,9,24,,
1114,,,,,,04,,,,3,2014,,,,,0,,БАНК ФОРУМ,,800381.08,-6350879.92161,113096.42961,38637.5393,,5934618.92,,,,535854.0473,10026828.42206,10,25,,
1115,,,,,,04,,,,3,2014,,,,,535523.976,,РОДОВІД БАНК,,0,-10015141.61062,123974.33598,573038.31859,,12359298.9996,,,,3576694.01955,8857489.71143,11,26,,
1116,,,,,,04,,,,3,2014,,,,,0,,"""ХРЕЩАТИК""",,0,-199009.59065,22947.08754,51655.40444,,828828,,,,704420.90133,8623447.9177,12,27,,
1117,,,,,,04,,,,3,2014,,,,,0,,БАНК КИЇВСЬКА РУСЬ ,,53000,-138272.43781,99848.06919,28954.75636,,516080,,,,559610.38774,8575465.80941,13,28,,
1118,,,,,,04,,,,3,2014,,,,,0,,ЗЛАТОБАНК,,0,60586.02036,-4.55934,3617.38204,,452500,,,,516698.84306,7419341.41569,14,29,,
1119,,,,,,04,,,,3,2014,,,,,887485.30841,,УНІВЕРСАЛ БАНК,,0,-1587413.80303,3415.05499,27985.60491,,1162671.97,,,,494144.13528,6982445.8051,15,30,,
1120,,,,,,04,,,,3,2014,,,,,11.77563,,УКРІНБАНК,,17587.52054,29418.64153,229383.70897,30281.03278,,305000,,,,611682.67945,6644677.60186,16,31,,
1121,,,,,,04,,,,3,2014,,,,,0,,ВСЕУКРАЇНСЬКИЙ БАНК РОЗВИТКУ,,0,83652.8216600004,0,4480.83153,,722000,,,,810133.65319,6444514.26651,17,32,,
1122,,,,,,04,,,,3,2014,,,,,0,,БАНК КРЕДИТ ДНІПРО,,0,38993.661,92008.62832,189967.64867,,315000,,,,635969.93799,6412011.00569,18,33,,
1123,,,,,,04,,,,3,2014,,,,,0,,ПІВДЕНКОМБАНК ,,250000,10713.6042899999,10708.84784,71951.20418,,300000,,,,643373.65631,6130883.13828,19,34,,
1124,,,,,,04,,,,3,2014,,,,,3.275,,БТА БАНК  ,,0,28140.66892,42071.17075,0,,1500000,,,,1570215.11467,3766270.91613,20,35,,
1125,,,,,,04,,,,3,2014,,,,,253090.78194,,СІТІБАНК ,,0,1102555.41471,-16006.66009,119333.68255,,66500,,,,1525473.21911,8207431.25379,1,36,,
1126,,,,,,04,,,,3,2014,,,,,12.19,,АКТАБАНК ,,0,154143.04591,0,17746.32157,,400000,,,,571901.55748,6100749.86581,2,37,,
1127,,,,,,04,,,,3,2014,,,,,138.44,,МЕГАБАНК,,0,26632.06804,50548.57407,105321.44614,,500000,,,,682640.52825,5912644.02697,3,38,,
1128,,,,,,04,,,,3,2014,,,,,0,,ПЛАТИНУМ БАНК,,0,-40904.52025,0,9092.16107,,380567.201,,,,348754.84182,5679091.80902,4,39,,
1129,,,,,,04,,,,3,2014,,,,,0,,ДІВІ БАНК,,0,34351.07404,0,234.79935,,590000,,,,624585.87339,5620131.99052,5,40,,
1130,,,,,,04,,,,3,2014,,,,,11436.42887,,УКРБІЗНЕСБАНК ,,0,58314.47417,46505.0343,82459.12123,,284160,,,,482875.05857,4979180.39948,6,41,,
1131,,,,,,04,,,,3,2014,,,,,0,,ДІАМАНТБАНК,,0,6349.68485000002,0,64627.48736,,210000,,,,280977.17221,4790823.44218,7,42,,
1132,,,,,,04,,,,3,2014,,,,,38.05317,,КРЕДOБАНК,,0,-1594924.19632,153683.35597,40175.66687,,1918969.46916,,,,517942.34885,4725444.57152,8,43,,
1133,,,,,,04,,,,3,2014,,,,,0,,МІСЬКИЙ КОМЕРЦІЙНИЙ БАНК ,,0,27410.98503,3994.80381,7200.7695,,400000,,,,438606.55834,4574610.48862,9,44,,
1134,,,,,,04,,,,3,2014,,,,,1521160.7585,,ПРАВЕКС-БАНК,,0,-1543659.4981,247686.15289,1332.10769,,949170,,,,1175689.52098,4462296.21836,10,45,,
