,"Інші фінансові активи, що обліковуються за справедливою вартістю через прибуток або збиток",Грошові кошти та їх еквіваленти,"Кошти в інших банках_Кошти в інших банках, усього","Кошти в інших банках_Кошти в інших банках, усього__у тому числі в іноземній валюті",Кошти в інших банках_Резерви під знецінення коштів в інших банках,Кошти обов’язкових резервів банку в НБУ,"Кредити та заборгованість клієнтів_Кредити та заборгованість клієнтів, усього","Кредити та заборгованість клієнтів_Кредити та заборгованість клієнтів, усього__у тому числі:_ юридичних осіб_кредити та заборгованість юридичних осіб, усього","Кредити та заборгованість клієнтів_Кредити та заборгованість клієнтів, усього__у тому числі:_ юридичних осіб_кредити та заборгованість юридичних осіб, усього__у тому числі в іноземній валюті",Назва банку,Торгові цінні папери,№ з/гр,№ з/п,Кредити та заборгованість клієнтів_юридичних осіб_резерви під знецінення кредитів та заборгованості клієнтів,"Кредити та заборгованість клієнтів_фізичних осіб_кредити та заборгованість фізичних осіб, усього","Кредити та заборгованість клієнтів_фізичних осіб_кредити та заборгованість фізичних осіб, усього__у тому числі в іноземній валюті",Кредити та заборгованість клієнтів_фізичних осіб_резерви під знецінення кредитів та заборгованості клієнтів,Цінні папери в портфелі банку на продаж,Цінні папери в портфелі банку на продаж__у тому числі резерви під знецінення цінних паперів у портфелі банку на продаж,Цінні папери в портфелі банку до погашення,Цінні папери в портфелі банку до погашення__у тому числі резерви під знецінення цінних паперів у портфелі банку до погашення,Інвестиції в асоційовані та дочірні компанії,Інвестиційна нерухомість,Дебіторська заборгованість щодо поточного податку на прибуток,Відстрочений податковий актив,Основні засоби та нематеріальні активи,Інші фінансові активи,Інші фінансові активи__у тому числі резерви під інші фінансові активи,Інші активи,Інші активи__у тому числі резерви під інші активи,"Необоротні активи, утримувані для продажу, та активи групи вибуття",Усього активів,YEAR,MONTH,QUARTER,NKB,№п/п,NKB_Банки з державною часткою,МФО,Банк   ,"Фінансові активи, що обліковуються за справедливою вартістю через прибуток або збиток",Кошти в інших банках,Кошти в інших банках__у тому числі в іноземній валюті,резерви під знецінення коштів в інших банках,Кредити та заборгованість клієнтів,Кредити та заборгованість клієнтів__у тому числі кредити та заборгованість юридичних осіб,Кредити та заборгованість клієнтів__у тому числі кредити та заборгованість юридичних осіб__у тому числі в іноземній валюті,Кредити та заборгованість клієнтів__у тому числі кредити та заборгованість юридичних осіб__у тому числі в іноземній валюті__у тому числі резерви під знецінення кредитів та заборгованості клієнтів,Кредити та заборгованість клієнтів__у тому числі кредити та заборгованість юридичних осіб__у тому числі в іноземній валюті__у тому числі резерви під знецінення кредитів та заборгованості клієнтів__у тому числі кредити та заборгованість фізичних осіб,Кредити та заборгованість клієнтів__у тому числі кредити та заборгованість юридичних осіб__у тому числі в іноземній валюті__у тому числі резерви під знецінення кредитів та заборгованості клієнтів__у тому числі кредити та заборгованість фізичних осіб__у тому числі в іноземній валюті,Кредити та заборгованість клієнтів__у тому числі кредити та заборгованість юридичних осіб__у тому числі в іноземній валюті__у тому числі резерви під знецінення кредитів та заборгованості клієнтів__у тому числі кредити та заборгованість фізичних осіб__у тому числі в іноземній валюті__у тому числі резерви під знецінення кредитів та заборгованості клієнтів,резерви під знецінення цінних паперів у портфелі банку на продаж,резерви під знецінення цінних паперів у портфелі банку до погашення,резерви під інші фінансові активи,резерви під інші активи,Резерви під знецінення цінних паперів у портфелі банку на продаж,Резерви під знецінення цінних паперів у портфелі банку до погашення,Резерви під інші фінансові активи,Резерви під інші активи,"Кошти в інших банках_Кошти в інших банках, усього__в іноземній валюті",Кошти в інших банках_резерви під знецінення коштів в інших банках,"Кредити та заборгованість клієнтів_Кредити та заборгованість клієнтів, усього__у тому числі:_ юридичних осіб_кредити та заборгованість юридичних осіб, усього__в іноземній валюті","Кредити та заборгованість клієнтів_фізичних осіб_кредити та заборгованість фізичних осіб, усього__в іноземній валюті",Цінні папери в портфелі банку на продаж__у тому числі:_резерви під знецінення цінних паперів у портфелі банку на продаж,Цінні папери в портфелі банку до погашення__у тому числі:_резерви під знецінення цінних паперів у портфелі банку до погашення,Інші фінансові активи__у тому числі:_резерви під інші фінансові активи,Інші активи__у тому числі:_резерви під інші активи,Усього активів__ в іноземній валюті,Банк  ,№ п/п,NRB_Банки з державною часткою,БАНК  , Грошові кошти та їх еквіваленти,"Кошти в інших банках, у т. ч.:","Кошти в інших банках, у т. ч.:__ в іноземній валюті"," Кредити та заборгованість клієнтів, у т. ч.:"," кредити та заборгованість юридичних осіб, у т. ч.:"," кредити та заборгованість юридичних осіб, у т. ч.:__ в іноземній валюті", резерви під знецінення кредитів та заборгованості клієнтів,"кредити та заборгованість фізичних осіб, у т. ч.:","кредити та заборгованість фізичних осіб, у т. ч.:__ в іноземній валюті",резерви під знецінення кредитів та заборгованості клієнтів," Цінні папери в портфелі банку на продаж, у т. ч.:","Цінні папери в портфелі банку до погашення, у т. ч.:", Інвестиції в асоційовані та дочірні компанії," Інші фінансові активи, у т. ч.:", резерви під інші фінансові активи," Інші активи, у т. ч.:", резерви під інші активи," Необоротні активи, утримувані для продажу, та активи групи вибуття","Усього активів, у т. ч.:","Усього активів, у т. ч.:__в іноземній валюті",Банк
2815,0,2045239.88803,0,,,21356.26397,1332709.4114700002,1294892.4738200002,,БТА БАНК  ,0,14,31,-100589.08886,37816.93765,,-201136.93863,107365.14629,,0,,0,405796.49968,8.1945,10342.57292,877490.28715,842637.9981,,151920.98804,,49647.1431,5844514.39325,2012,07,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,452762.70852,28021.02991,0,0,-90853.48091,-4473.62586,2999980.54951,,,,,,,,,,,,,,,,,,,,,,,,,
2816,36400.736549999994,1056449.15292,3854.3438,,,65289.41789,2060387.67362,2004110.05082,,СІТІБАНК ,1530046.1726900002,15,32,-89136.42336,56277.622800000005,,-100.79114,675229.60699,,0,,0,0,34832.69439,0,35829.15928,152721.22233,,1589.3557,,0,5652629.53616,2012,07,2,,,,,,,,,,,,,,,,,,,,,,,,,3854.3438,-38.91548,546350.83306,0,0,0,-403.80248,-6.149380000000001,1658425.29085,,,,,,,,,,,,,,,,,,,,,,,,,
2817,0,392055.60289,0,,,80216.76978,3943468.81801,1523957.2632300002,,ПРАВЕКС-БАНК,0,16,33,-81846.1343,2419511.55478,,-736864.99078,255575.8298,,0,,0,0,1557.9870899999999,172925.84744,679519.41484,60034.75635,,36573.42665,,19768.476629999997,5641696.92948,2012,07,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,716870.3996499999,696667.7383999999,0,0,-1664.9893200000001,-326.0528,1857097.33007,,,,,,,,,,,,,,,,,,,,,,,,,
2818,0,2279506.88821,0,,,61265.12941,2825697.8759,2381544.6443000003,,УНIКРЕДИТ БАНК,126366.7,17,34,-545050.20055,444153.2316,,-484493.20831,176221.61858,,0,,2757.41409,0,0,0,47071.723939999996,87289.65791000001,,24504.31669,,1256.84132,5631938.16605,2012,07,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2077482.21719,331272.02418,0,0,-4950.88103,-164.80963,3000239.65965,,,,,,,,,,,,,,,,,,,,,,,,,
2819,0,548617.19176,345401.41092,,,30357.71548,3331644.98136,3103974.8465500004,,БАНК КИЇВСЬКА РУСЬ ,0,18,35,-161825.45088000002,227670.13481000002,,-76106.39816,515978.6007,,0,,0,15721.50179,0,0,128351.37683,305012.88402,,214413.49263,,0,5435499.15549,2012,07,2,,,,,,,,,,,,,,,,,,,,,,,,,47885.54973,-633.19868,126417.81159999999,41235.70821,0,0,-433.3862,-5.34325,1206565.39346,,,,,,,,,,,,,,,,,,,,,,,,,
2820,0,438306.63069,-91.93686,,,41002.86967,3575715.9240699997,2717775.8291,,СВЕДБАНК  ,59822.95,19,36,-459722.10909,857940.09497,,-1486811.90331,3101.00136,,0,,0,300262.1225,53223.61385,260950.67439000003,105023.48849,3227.2275499999996,,225128.83839,,123749.83653,5189423.24063,2012,07,2,,,,,,,,,,,,,,,,,,,,,,,,,-91.93686,-91.93686,1736349.90258,556865.8024899999,-801.6088,0,-56167.93499,-85.18661,2666037.9139699996,,,,,,,,,,,,,,,,,,,,,,,,,
2821,0,400339.01134,354701.1515,,,19003.87469,2238854.35376,2224473.3239399996,,ПІВДЕНКОМБАНК ,0,1,37,-95095.28756,14381.02982,,-56670.19888,667051.90717,,0,,0,0,209.214,129.44455,14262.56495,1646465.8157,,73816.58504,,0,5414833.9227,2012,07,2,,,,,,,,,,,,,,,,,,,,,,,,,294817.7362,-7335.0814199999995,225147.26061,5238.23201,0,0,-1431.32708,-531.79729,2399989.05427,,,,,,,,,,,,,,,,,,,,,,,,,
2822,0,1292987.68596,208486.42795999997,,,36555.532530000004,2430613.33859,2375688.29136,,АКТАБАНК ,0,2,38,-53283.204410000006,54925.04723,,-27628.2051,35080.5,,0,,0,0,0,54.30581,327735.55866,654976.33867,,106102.21689,,15647.154,5108239.0590699995,2012,07,2,,,,,,,,,,,,,,,,,,,,,,,,,84088.64423,-313.05174,1562053.85736,144.54797,0,0,-498.17453,-140,3011904.31178,,,,,,,,,,,,,,,,,,,,,,,,,
2823,0,76757.04401,1423726.8270899998,,,25451.852890000002,3314394.0943799997,3137268.6477799998,,БАНК ТАВРИКА,53.794219999999996,3,39,-76698.01823999999,177125.4466,,-33095.69689,3161.6490000000003,,0,,0,12788.1,9.123600000000001,90.82016,4906.5292899999995,24099.86305,,17593.85507,,0,4903033.55276,2012,07,2,,,,,,,,,,,,,,,,,,,,,,,,,1423489.09928,-1003.90976,50599.75534,33642.39316,0,0,-97.32467,-0.5338400000000001,1562425.91824,,,,,,,,,,,,,,,,,,,,,,,,,
2824,222419.08810999998,488989.45875,1054360.15203,,,16334.943549999998,199819.8565,76895.30453000001,,БАНК 3/4,55597.25,4,40,-2817.4530299999997,122924.55197,,-21060.43166,112618.51698,,0,,0,0,25,1698.2039,4417.28821,2554850.4799,,23672.57894,,0,4734802.81687,2012,07,2,,,,,,,,,,,,,,,,,,,,,,,,,419338.34108999994,-6615.77394,0,0,0,0,-0.0885,0,3272668.02203,,,,,,,,,,,,,,,,,,,,,,,,,
2825,0,402646.92793,444678.02524,,,45411.7983,3422881.78543,2914566.59593,,МЕГАБАНК,0,5,41,-148635.52169,508315.1895,,-62532.417330000004,127823.06332,,0,,0,0,23.421689999999998,246.65086,181060.59886,11631.811409999998,,27888.521539999998,,0,4664292.60458,2012,07,2,,,,,,,,,,,,,,,,,,,,,,,,,324303.87807,-659.35608,1312183.2910600002,214908.48043,-909.5264199999999,0,-332.60552,-73.32047999999999,2153399.80658,,,,,,,,,,,,,,,,,,,,,,,,,
2826,0,1275662.14943,530569.22107,,,13597.42353,2026537.3084800001,1592725.04235,,МАРФІН БАНК ,30924.5,6,42,-216567.36491,433812.26613,,-462767.95386999997,114195.66172,,250802.72146,,0,27144.95,360.94952,0,152964.38419,48913.95882,,165851.40027,,0,4637524.62849,2012,07,2,,,,,,,,,,,,,,,,,,,,,,,,,194660.19981,-7492.05493,660702.81435,297616.91917,-3425.39259,0,-1554.5343599999999,-106.542,2256013.37073,,,,,,,,,,,,,,,,,,,,,,,,,
2827,0,218044.54296,640206.98203,,,21775.77085,2869330.7233800003,2605675.84154,,УКРІНБАНК,0,7,43,-142044.68996,263654.88184,,-62659.80769,9831.63032,,0,,0,129530.96346000001,92.30685,28639.80784,299608.74815,5128.2204,,127209.86125999999,,0,4349399.5575,2012,07,2,,,,,,,,,,,,,,,,,,,,,,,,,606147.63388,-4637.70576,659583.7686999999,50262.12967,-319.16129,0,-3823.35936,-492.36990000000003,1460430.23615,,,,,,,,,,,,,,,,,,,,,,,,,
2828,0,166511.73281000002,783998.42982,,,26683.44582,3058212.46506,2913162.23606,,ЗЛАТОБАНК,0,8,44,-294804.49581,145050.229,,-62631.72665,60,,0,,0,0,0,408.6,21971.50928,54588.16204,,18631.07872,,0,4131065.4235499995,2012,07,2,,,,,,,,,,,,,,,,,,,,,,,,,579787.78999,-5187.99882,1186534.6586799999,6952.3696199999995,0,0,-444.25226000000004,-9.25001,1922837.13438,,,,,,,,,,,,,,,,,,,,,,,,,
2829,0,1011964.22436,58012.45319,,,47174.487929999996,2649641.8940899996,2624091.39761,,КІБ КРЕДІ АГРІКОЛЬ,0,9,45,-228146.92482000001,25550.496479999998,,-174.41064,1240,,0,,0,0,5242.619269999999,4495,64147.714179999995,105455.62399000001,,1459.55671,,0,3948833.57372,2012,07,2,,,,,,,,,,,,,,,,,,,,,,,,,-122.92934,-2322.92934,644113.88214,0,0,0,0,-137.33435,1250748.97136,,,,,,,,,,,,,,,,,,,,,,,,,
2830,0,516850.64910999994,97148.52046,,,0,2087632.78378,1486454.27279,,КРЕДOБАНК,0,10,46,-100202.90917,601178.51099,,-142673.98564,480124.89486,,0,,4100.17508,0,2247.62875,59728.58172,559834.58907,13763.557970000002,,65646.06560999999,,0,3887077.44641,2012,07,2,,,,,,,,,,,,,,,,,,,,,,,,,78262.97293,-6603.96576,387390.90626,227272.18458,-22.07812,0,-64388.969470000004,-3069.45905,1294488.49047,,,,,,,,,,,,,,,,,,,,,,,,,
2831,0,573960.14598,87116.06256,,,5687.38046,2835021.93908,2136584.3403499997,,УКРБІЗНЕСБАНК ,0,11,47,-30257.17957,698437.59873,,-81314.00893,133988.03386,,119072.5745,,0,0,300,661.94175,107131.98056,14041.048910000001,,4866.06276,,3557.303,3885404.47342,2012,07,2,,,,,,,,,,,,,,,,,,,,,,,,,0,-8090,714526.0097,199300.34835000001,0,-524.59509,-2872.79052,-182.14662,1410256.46841,,,,,,,,,,,,,,,,,,,,,,,,,
2832,8731.10304,1040695.7516,227277.69613,,,25571.65943,1453809.6052,1318239.59526,,IНДУСТРІАЛБАНК,0,12,48,-268595.85547,135570.00994000002,,-62884.79293,479249.49251999997,,19902.99878,,8006.472000000001,154619.06794,3022.881,3449.06151,209910.29781,80558.4645,,20610.3749,,383.78562,3735798.71198,2012,07,2,,,,,,,,,,,,,,,,,,,,,,,,,73121.06824,-2162.0118700000003,536139.33495,95762.00835,-9874.867139999998,-5103.80715,-1092.35354,-3283.55566,1406483.6122700002,,,,,,,,,,,,,,,,,,,,,,,,,
2833,0,264931.90607,503773.96868,,,2796.5817199999997,2551994.58458,2456425.1307800002,,"""СОЮЗ""",21027.3063,13,49,-533827.62427,95569.4538,,-386.96641999999997,3324.97,,0,,0,0,585,155.02898000000002,7937.761670000001,79960.76572,,528.3427800000001,,0,3437016.2165,2012,07,2,,,,,,,,,,,,,,,,,,,,,,,,,234608.15966,-857.9613499999999,31647.67492,0,0,0,-0.46,-2.8,468512.01480999996,,,,,,,,,,,,,,,,,,,,,,,,,
2834,0,800950.8385399999,138623.00797,,,2469.86924,2235704.2986299996,2049868.8192,,"""КЛІРИНГОВИЙ ДІМ""",0,14,50,-403752.55931,185835.47943,,-25679.461,71315.82901,,0,,0,0,1059.6917400000002,956.1705099999999,120338.19552,31794.70337,,2593.4547699998798,,0,3405806.0593,2012,07,2,,,,,,,,,,,,,,,,,,,,,,,,,119053.83781,-839.2125,127297.53101,49748.676600000006,-7517.7956,0,-232.20548,-695.83762,1479698.44618,,,,,,,,,,,,,,,,,,,,,,,,,
2835,0,1088878.11693,247104.69064000002,,,14135.53535,1034491.9681599999,812760.3970100001,,ТЕРРА БАНК,33110,15,51,-11961.06819,221731.57115,,-41487.74691,578664.5880999999,,0,,0,12245.25,340.48861000000005,0,105452.10188999999,270907.8689,,20293.16967,,10.90439,3405634.68264,2012,07,2,,,,,,,,,,,,,,,,,,,,,,,,,240240.62377,-1349.8400800000002,138427.40842,14898.43475,-5652.562190000001,0,0,-67.91550000000001,1554410.55182,,,,,,,,,,,,,,,,,,,,,,,,,
2836,0,854095.9160999999,22452.86968,,,0,1762109.96264,1608245.18424,,ПІРЕУС БАНК МКБ,0,16,52,-280972.71853,153864.7784,,-282010.84732,207597.35491,,0,,0,57553.48272,6159.9829899999995,173842.76391,183442.93711,75939.33949,,12082.72499,,0,3355277.33454,2012,07,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,759160.92283,58720.697790000006,-1480.6025,0,-8199.922340000001,-4000.8336900000004,1714427.38007,,,,,,,,,,,,,,,,,,,,,,,,,
2837,2026.90208,542344.29013,405548.94391,,,5549.5064,2038930.68885,1977630.28089,,УКРАЇНСЬКИЙ ПРОФЕСІЙНИЙ БАНК,63.525,17,53,-88457.77119,61300.407960000004,,-53753.76293,214625.90645,,0,,0,28885,15650.20627,0,38165.89182,5222.61554,,10224.082040000001,,17396.35374,3324633.91223,2012,07,2,,,,,,,,,,,,,,,,,,,,,,,,,325525.05907,-3251.6338299999998,235677.32007000002,41547.34159,-556.605,0,-70.38068,-329.16035,627074.21609,,,,,,,,,,,,,,,,,,,,,,,,,
2838,0,577187.52032,395413.96799,,,15350.46896,879870.01304,850279.6988,,ЄВРОГАЗБАНК ,136522.4493,18,54,-35413.983969999994,29590.31424,,-8405.89951,0,,0,,0,0,1,1578.673,253320.41775,1009344.5175900001,,7980.14866,,0,3276569.17661,2012,07,2,,,,,,,,,,,,,,,,,,,,,,,,,315115.17969,-2428.97131,131499.06947,6535.05484,0,0,-9392.69206,0,1980995.57499,,,,,,,,,,,,,,,,,,,,,,,,,
2839,0,138945.31656,416292.16362,,,22202.22405,2312683.81576,12211.9558,,ПЛАТИНУМ БАНК,0,19,55,-14109.05349,2300471.85996,,-319768.37837,1173,,0,,0,71210.79534000001,1034.56517,1319.91188,174898.87917,27955.48994,,12272.3048,,8752.985419999999,3188741.45171,2012,07,2,,,,,,,,,,,,,,,,,,,,,,,,,406761.56253,-18643.9741,3317.67483,390634.44024,0,0,-55.179649999999995,-645.65024,859223.11344,,,,,,,,,,,,,,,,,,,,,,,,,
2840,0,473415.00637,339360.65625,,,10105.720290000001,1707180.52871,1643843.3594799999,,ДІАМАНТБАНК,53588.72304,20,56,-87942.65577,63337.16923,,-9176.181939999999,105859.93046999999,,0,,0,0,0,0,99049.92134,44518.9176,,158815.38316,,29208.85889,3021103.64612,2012,07,2,,,,,,,,,,,,,,,,,,,,,,,,,323347.86937000003,-439.19623,295031.63599,8835.23425,-6698.9111299999995,0,-7480.3071,-26.28932,949087.27496,,,,,,,,,,,,,,,,,,,,,,,,,
2841,0,281732.27694,270233.44130999997,,,25171.87384,2155603.68206,1738147.5651099999,,БМ БАНК,48974.775,21,57,-160119.76566,417456.11695,,-71609.67292,1180.9595,,0,,0,0,2.3195300000000003,8535.10542,17469.31788,16619.89779,,102813.4428,,1445.57064,2929782.66271,2012,07,2,,,,,,,,,,,,,,,,,,,,,,,,,184119.59063,-288.81775,889329.65746,195457.42526999998,-12422.19558,0,-6936.21302,-430.96276,1469975.93553,,,,,,,,,,,,,,,,,,,,,,,,,
2842,0,104805.3591,359478.6049,,,20298.41008,2065316.2441,1470064.09741,,АКТИВ - БАНК,0,22,58,-31427.54207,595252.14669,,-51022.58321,641,,0,,0,0,67.106,838.90832,267459.97069,1413.91699,,2546.93707,,64575.418999999994,2887441.8762499997,2012,07,2,,,,,,,,,,,,,,,,,,,,,,,,,359478.6049,-393.72111,287886.68703000003,79851.50788,0,0,-353.74104,-19.45107,747694.1847699999,,,,,,,,,,,,,,,,,,,,,,,,,
2843,0,791689.8532,518365.24805,,,9676.94284,1178593.55566,1040083.86183,,ТАСКОМБАНК,0,1,59,-20526.15078,138509.69383,,-12024.51712,241336.37652,,0,,0,6291.5447699999995,100,0,78710.74494,9420.77706,,88740.31112,,47565.669200000004,2970491.02336,2012,07,2,,,,,,,,,,,,,,,,,,,,,,,,,29600.107040000003,-4201.10487,527508.68293,117677.40734,-2798.49303,0,-388.76717,-24.16244,1516090.8519899999,,,,,,,,,,,,,,,,,,,,,,,,,
2844,0,59119.82086,1002312.65666,,,63555.19993,1381495.4402,1381495.4352499999,,ДІВІ БАНК,0,2,60,-70573.91043,0.00495,,-4.9999999999999996E-05,0,,0,,0,0,205,0,8447.29746,445182.2595,,933.7268399999999,,0,2961251.40145,2012,07,2,,,,,,,,,,,,,,,,,,,,,,,,,145804.1306,-1296.3156199999999,1047811.0524000002,0,0,0,0,-0.56601,1473111.29447,,,,,,,,,,,,,,,,,,,,,,,,,
2845,0,1196111.68757,31089.70308,,,13050.956530000001,1350150.17707,918711.1179800001,,ЕКСПРЕС-БАНК,78147.9001,3,61,-110596.83294,431439.05909,,-44571.61079,59070.25373,,0,,14975.0199,0,4085.15737,1637.38388,109727.74198,10455.69894,,14633.805649999998,,5682.67865,2888818.16445,2012,07,2,,,,,,,,,,,,,,,,,,,,,,,,,31089.70308,-109.44595,26231.290539999998,20973.42051,-18839.45349,0,-178.04518,-2.7064,394441.78507,,,,,,,,,,,,,,,,,,,,,,,,,
2846,0,282165.29056,1647772.49392,,,14829.2502,769775.5251,709508.35058,,КОНВЕРСБАНК,0,4,62,-30802.88827,60267.17452,,-14991.54541,21843.38851,,0,,0,0,345.60045,0,77513.80722999999,21876.045130000002,,12570.791270000002,,3812.84184,2852505.0342099997,2012,07,2,,,,,,,,,,,,,,,,,,,,,,,,,1282451.11965,-3012.4117199999996,18719.26212,1669.77299,-236.62199999999999,0,-3046.15186,-730.4928600000001,1330340.07283,,,,,,,,,,,,,,,,,,,,,,,,,
2847,0,325993.93846,65607.29508,,,20855.189759999997,1848112.34784,1243292.2951,,БАНК КІПРУ,4959.15,5,63,-26760.068140000003,604820.0527400001,,-103155.37786000001,34.1,,0,,0,81088.88967,37.696,10.39172,251997.04377000002,2863.36705,,13718.325990000001,,98081.1915,2713358.9268400003,2012,07,2,,,,,,,,,,,,,,,,,,,,,,,,,0,-660,988144.10664,94863.64517,-0.8,0,-48.778839999999995,-1090.7950600000001,1343255.61219,,,,,,,,,,,,,,,,,,,,,,,,,
2848,0,90924.50981999999,413215.0673,,,10234.11442,761527.9951,659077.69354,,ЕРДЕ БАНК,95196.71549999999,6,64,-50469.2511,102450.30155999999,,-8064.85657,23154,,0,,0,0,197.149,989.793,112343.5929,1045741.53485,,12701.435379999999,,0,2566225.90727,2012,07,2,,,,,,,,,,,,,,,,,,,,,,,,,115930.20005,-927.48939,111072.99075,62536.523279999994,0,0,-4635.94203,-4.59349,1267718.96231,,,,,,,,,,,,,,,,,,,,,,,,,
2849,0,469127.07766,11348.976990000001,,,13844.64107,1623484.53376,1273438.74384,,ВСЕУКРАЇНСЬКИЙ БАНК РОЗВИТКУ,338123.09553,7,65,-15258.45275,350045.78992,,-4287.0881,0,,0,,0,0,200,437.062,88508.32219,2178.24652,,13689.791169999999,,0,2560941.74689,2012,07,2,,,,,,,,,,,,,,,,,,,,,,,,,11348.976990000001,-596.77919,49272.90819,0,0,0,-284.70409,0,514651.77225000004,,,,,,,,,,,,,,,,,,,,,,,,,
2850,0,112129.94165000001,1114196.02751,,,9346.23178,484886.39107,466942.47679,,IНТЕГРАЛ - БАНК,0,8,66,-103955.42347,17943.91428,,-34842.390199999994,390,,0,,0,0,8.06666,4851.6007500000005,8888.534249999999,734297.36234,,1505.48813,,0,2470499.64414,2012,07,2,,,,,,,,,,,,,,,,,,,,,,,,,624810.66727,-3325.18288,16389.20832,2404.81354,-70,0,-314.89127,-114.81186,1141449.68563,,,,,,,,,,,,,,,,,,,,,,,,,
2851,0,118372.0579,83378.90984000001,,,0,969095.64928,951044.16534,,"""КИЇВ""",0,9,67,-810379.26478,18051.483940000002,,-678936.55583,278264.54775,,0,,0,110521.74075000001,278.98897,127090.428,414755.80475,11504.41589,,67024.67445,,287422.30401,2467709.52159,2012,07,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,83902.98537,5699.15931999998,-3550.73222,0,-43932.7688,-7844.91284,193407.89095,,,,,,,,,,,,,,,,,,,,,,,,,
2852,0,403127.95742,430836.0599,,,18725.4411,880737.25003,297039.25305,,ФІДОБАНК,0,10,68,-64108.50513,583697.9969799999,,-438687.16988,142927.10883,,0,,18038,0,0,8481.371,384658.56943,122020.17989,,12100.26508,,0,2421652.2026799996,2012,07,2,,,,,,,,,,,,,,,,,,,,,,,,,-21.22141,-601.2795,82922.74386,522804.91633,-547.5980999999999,0,-23327.69788,-1606.10079,967686.90181,,,,,,,,,,,,,,,,,,,,,,,,,
2853,0,215531.03566,185613.49818,,,78046.34792999999,1701093.60008,1043839.91771,,ПРОКРЕДИТ БАНК,0,11,69,-47368.829,657253.6823699999,,-51022.74754,250,,0,,0,0,6095.38008,23100.716500000002,135827.01009,37275.96021,,24918.74524,,3665.29947,2411417.59344,2012,07,2,,,,,,,,,,,,,,,,,,,,,,,,,185613.49818,-1771.35286,422898.45536,303500.46898,0,0,-1316.13771,-1668.99605,1075902.7417100002,,,,,,,,,,,,,,,,,,,,,,,,,
2854,0,596559.3767200001,434535.49500000005,,,4021.14242,447388.86801000003,424064.73165,,"""ГЛОБУС""",153108.45862,12,70,-62273.22922,23324.13636,,-11229.34367,0,,0,,0,52230,0,0,73580.79113,531263.8080399999,,5947.4477400000005,,0,2298635.3876799997,2012,07,2,,,,,,,,,,,,,,,,,,,,,,,,,259163.58315999998,-27906.17942,302.18409,0,0,0,-72.78521,-1.056,1035416.48517,,,,,,,,,,,,,,,,,,,,,,,,,
2855,0,113387.71557,105830.76925,,,15214.93807,1944977.19603,1527910.98663,,БАНК HАЦІОНАЛЬНІ ІНВЕСТИЦІЇ,0,13,71,-40501.208759999994,417066.2094,,-59106.10619,77725.83802,,0,,0,2583.81968,975.135,0,1076.72427,5241.65938,,689.9178,,0,2267703.71307,2012,07,2,,,,,,,,,,,,,,,,,,,,,,,,,91547.98236000001,-811.4676,490078.46103,162267.66463,-17.5,0,0,0,756378.0804000001,,,,,,,,,,,,,,,,,,,,,,,,,
2856,0,375510.2317,181843.66116000002,,,17364.57514,1256041.26541,656299.10296,,ФОЛЬКСБАНК,0,14,72,-120043.26269,599742.1624500001,,-142902.46291,76.8,,244410.69127,,0,124.20895,4540.23013,0,157290.52125000002,10347.20128,,2206.14696,,1243.067,2250998.60025,2012,07,2,,,,,,,,,,,,,,,,,,,,,,,,,43537.47867,-1389.5874999999999,328753.1992,470384.83267,0,0,-753.29799,0,1114436.1416900002,,,,,,,,,,,,,,,,,,,,,,,,,
2857,0,365799.85311,250162.32779,,,18790.05039,1486957.8966700002,1462977.55028,,БАНК ІНВЕСТИЦІЙ ТА ЗАОЩАДЖЕНЬ,15290.38501,15,73,-70681.70809,23980.346390000002,,-174.45696999999998,0,,18022.984999999997,,0,0,128.11407,373.22622,24215.055979999997,8958.374,,28707.495730000002,,0,2217405.7639699997,2012,07,2,,,,,,,,,,,,,,,,,,,,,,,,,175977.46012,-1469.1787000000002,919654.0663099999,30.08885,0,0,-422.09368,0,1388192.4366000001,,,,,,,,,,,,,,,,,,,,,,,,,
2858,0,132187.14204,241954.37405,,,8534.13518,1418100.16469,1364113.11301,,ФІНБАНК,0,16,74,-5517.066159999999,53987.05168,,-7517.47942,2560.59438,,0,,0,0,10,0,195852.71258,194940.94438,,20306.31692,,0,2214446.38422,2012,07,2,,,,,,,,,,,,,,,,,,,,,,,,,114667.40228000001,-253.14916999999997,428987.15405,11990.82059,0,0,-443.68623,0,825992.43964,,,,,,,,,,,,,,,,,,,,,,,,,
2859,0,492376.40293,20923.65521,,,16408.73967,1456064.97851,1186078.95654,,ЕКСПОБАНК,76892.02500000001,17,75,-111502.29929,269986.02197,,-105282.87916,1656.5430000000001,,0,,0,46263.373199999995,1702.24854,402.86884,83481.167,3499.95397,,5679.28756,,0,2205351.2434300003,2012,07,2,,,,,,,,,,,,,,,,,,,,,,,,,20923.65521,-1034.3292,180114.81978,151902.18386999998,-2.94888,0,-138.72683,-768.66349,717602.84587,,,,,,,,,,,,,,,,,,,,,,,,,
